Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
1.573294340798364,-0.42754108797719054,1.6072781460160572,-0.7678357999082743,0.9784770879892837,-0.37823016301810103,1.390208381211471,6
0.7107088396753135,0.057120874102215585,0.16249158001983482,-1.5658761670067856,0.06851484061967152,-0.2988188252704443,-0.47329880073955244,2
-0.008112411260561904,1.1072217919409288,-0.3628853530697006,1.314666534449443,-0.7189737655184294,-0.8057006860468054,0.6180636496510242,5
-0.4753462243688809,1.1879987856208298,0.16249158001983482,1.240763196515805,-0.5690942636097114,0.662069317489952,0.8964864926362638,5
-1.409813850585519,1.591883754020335,-0.49422958634208447,-0.3548402473848332,-0.6400597149609549,0.25941406988486243,1.0773470448260876,5
-0.8347568498368186,0.057120874102215585,-0.3628853530697006,0.5924508658982867,-0.7109144683100653,-2.6689855371366358,-0.6075345627442909,3
-0.3675230367284996,0.5417828361816217,-0.8882622861592361,-0.48208826494159596,-1.8212905536121748,-0.9050657547093991,-0.08580307555280825,1
-0.2956409116349121,-0.02365611957768543,-0.23154111979731676,0.34662322051713707,1.3608661977891445,0.29326333305409846,-0.7269237587767631,4
-1.3738727880387251,0.8648908109012258,-0.6255738196144683,1.9105083155757654,-0.5999101959686797,-0.5020864749383952,0.344787027867182,5
-1.2301085378515502,-1.6391959931757059,-0.10019688652493289,-0.34813839889774295,-0.015418434371800021,2.499536331042766,-0.9702169211279013,3
-0.07999453635414945,-1.6391959931757059,-0.23154111979731676,0.48782886362101435,1.1805950220524826,0.14419411953233965,-1.063090249661019,4
-0.07999453635414945,1.2687757793007308,-0.23154111979731676,0.5326881975464757,-0.508759298558701,-0.522006818919116,1.2162318866775894,5
-0.18781772399453076,1.914991728739939,0.2938358132922187,0.5016754645069711,-0.723675477064008,-1.5465311242187845,1.3771017797421292,5
-0.3675230367284996,0.7033368235414237,0.2938358132922187,1.5527440793103153,0.21347766447416264,1.315303773247439,-0.5267543773455576,0
-0.3315819741817058,-1.3160880184561017,-0.10019688652493289,0.7902097478438102,1.2414181611794337,-0.05014568838276918,-0.8018671500549621,4
-0.11593559890094322,1.2687757793007308,-0.6255738196144683,-1.5187471672843202,-1.6956946012619847,-0.7031113685774408,-0.012834379182935078,1
-0.5112872869156747,1.2687757793007308,-0.10019688652493289,0.6497037249564446,-1.0742638329937184,-1.7715467371171627,-0.22035248278722938,5
0.09971077637981941,0.9456678045811268,-0.3628853530697006,0.8273085640553405,0.28885002768037077,1.102452069571806,-0.558080032358944,0
1.6451764658919517,-1.6391959931757059,0.16249158001983482,0.1634616788952152,0.6089661716387939,-0.6389357029544763,-0.49900690017905547,2
-0.8347568498368186,0.6225598298615227,-0.7569180528868522,-1.0483113251350746,-1.6766964078753706,-0.7657766157725174,0.2781776872985411,1
0.5310035269413447,0.7841138172213248,-0.10019688652493289,1.1197588835658616,0.4136552269031949,1.3573226111934131,-0.6005295735857672,0
-0.7628747247432311,-1.7199729868556068,0.16249158001983482,0.2863196209705857,1.1214034271386342,0.47709111469468973,-0.866060607785418,4
-0.6550515371028498,-1.6391959931757059,-0.8882622861592361,1.0472419224094454,-0.4453963365930226,1.8017349806105818,-0.631642580333383,3
-0.3315819741817058,1.511106760340434,-0.6255738196144683,-2.265895248918891,-1.843578045784142,-0.6013221584121504,-0.26329067378874044,1
-0.5472283494624685,0.057120874102215585,0.16249158001983482,0.4056652939662235,-0.07225863942954332,0.5704331515070702,-1.0506293312640589,3
0.7466499022221073,-1.4776420058159037,-0.3628853530697006,-1.6058283669915736,0.12293682081159607,-0.45240504284737054,-0.6187173004085004,2
0.9263552149560761,-0.18521010693748746,-0.23154111979731676,-0.13462463174887457,0.004019511920073168,-0.5047555011369256,-0.5173863996282917,2
-0.2956409116349121,0.7841138172213248,-0.7569180528868522,2.0041726862421467,0.24556394200155107,0.761229420373694,-0.5474313178257452,0
-1.1582264127579627,-0.9122030500565966,-0.6255738196144683,0.4660876148841446,1.2061439830030833,0.6071427205460664,-0.9550125714136579,4
-0.6191104745560561,-1.5584189994958049,0.16249158001983482,0.6519803925456482,-0.7574201964890726,1.6059016498545,-1.0958623772024005,3
1.4654711531579827,-0.9122030500565966,1.6072781460160572,0.15882835799608475,0.9536204119806967,-0.26105966180564594,1.7075548872454234,6
1.9327049662663016,-0.2659871006173885,2.2639993123779765,-1.211493960786515,1.0857189933760485,-0.7088286476311318,2.0570434572294007,6
1.8248817786259204,-0.5083180816570916,2.2639993123779765,-1.0915762190080331,1.1448281082853966,0.04849893363668281,1.8789486555525934,6
-0.6191104745560561,0.21867486146201762,0.2938358132922187,0.443269946916851,1.3639340300264287,-0.09570679869187151,-0.7513416367311437,4
-0.4753462243688809,1.4303297666605328,-0.3628853530697006,-0.24318312314949075,-0.007109085122654908,-0.5650677631846915,-0.21675911773809287,5
-0.43940516182208716,-0.9122030500565966,0.031147346747450965,0.8431107628720362,0.9620098074731568,0.07585641398778094,-0.7502132642383821,4
-1.3019906629451377,-1.2353110247762007,-0.3628853530697006,0.5136269143682965,1.1289063244044812,0.23745692639753777,-1.042968137167734,4
-0.9425800374772,1.511106760340434,0.16249158001983482,-0.2754734508953592,-0.13224061854573665,0.02178901664539305,0.1834281308079356,5
0.31535715166058204,1.2687757793007308,-1.01960651943162,1.2614320157723475,0.3679620884949472,0.7354141976662579,-0.47576740294494185,0
2.1124102790002706,-0.02365611957768543,-0.7569180528868522,-0.3717067098471844,0.6203699567184043,-0.18372120067783668,-0.5332729987732968,2
0.7107088396753135,-0.5890950753369926,2.789376245467512,-1.102319962746938,1.1621569107088858,-0.1730183865399891,2.0283492075494167,6
1.5014122157047765,-1.3160880184561017,2.2639993123779765,-0.4326308755619372,1.177212164072464,-0.14589528574579702,2.9147185349692566,6
1.5373532782515702,0.29945185514191863,1.7386223792884412,-0.04541150688621857,0.9546889532560425,0.49814614706846855,1.4334934991189623,6
1.3576479655176015,-1.0737570374163987,2.5266877789227444,-0.9821886312316426,1.090920092602276,0.8848218412083884,1.3044291170311795,6
1.1779426527836325,-0.9122030500565966,-0.23154111979731676,-0.2628150063563579,0.6421795460873987,0.2260910880072319,-0.14652096086534933,2
-0.43940516182208716,0.1378978677821166,0.16249158001983482,-1.3322208041547172,-1.9940116020539458,-0.6787262519660373,0.5684538279665617,1
0.6028856520349322,0.8648908109012258,0.2938358132922187,1.4343891511422375,0.3097582307439009,1.1573299530959547,-0.6320483926419052,0
2.1124102790002706,-0.18521010693748746,1.869966612560825,-1.0217109005689742,0.9637422321836681,-0.834893931534148,1.4007269530058957,6
1.7889407160791266,-0.8314260563766956,2.5266877789227444,-0.40011940824446063,1.0169163725867483,1.1079146033340093,2.1799524790824436,6
0.6028856520349322,0.29945185514191863,-0.7569180528868522,0.09503688384180868,0.37032512999464146,1.1097213864241844,-0.49521340945881365,0
-0.3675230367284996,-1.5584189994958049,0.2938358132922187,0.895959518750529,0.9546784212569939,0.7181324346331287,-0.7800236893896766,4
0.8185320273156949,-1.1545340310962997,-0.23154111979731676,-0.5572116640699271,0.5822444928992636,-0.6275767590388893,-0.593497540479082,2
-1.086344287664375,0.21867486146201762,-0.10019688652493289,0.6148618972206011,1.2811859304780837,0.7544351146030462,-1.050574469903998,4
-1.2301085378515502,0.5417828361816217,0.031147346747450965,0.046495940058958136,-0.4846927712886865,-0.5174311390249745,0.8196159089154347,5
0.4591214018477571,1.4303297666605328,-1.01960651943162,0.7958533216947283,0.2300992843438403,1.1224377415260962,-0.516561465008368,0
-0.008112411260561904,1.753437741380137,-0.3628853530697006,-1.4508823709236358,-1.872359135964614,-0.7591202514262799,-0.3956878201816841,1
-1.0504032251175812,-0.9929800437364976,-0.7569180528868522,0.11755077837495004,-0.2156464909106819,1.6306532712842312,-1.0784793371649093,3
1.4654711531579827,-0.5890950753369926,-0.3628853530697006,-1.7016388132731723,0.023789619425617182,-0.917494955091993,-0.03071801728954367,2
-0.7628747247432311,-1.6391959931757059,-0.10019688652493289,-0.07832883701252936,-0.07446203982761332,-0.2543536900286232,-0.7458861937305422,3
-0.2956409116349121,-0.6698720690168936,-0.6255738196144683,0.14312137171558267,-0.17700665409598973,-0.42892948167157524,-0.6380679435269918,3
0.96229627750287,-1.0737570374163987,2.1326550791055925,0.05250623113220226,1.1846226113019447,-0.4223563010821995,1.220063877339771,6
-0.04405347380735568,-1.6391959931757059,-0.10019688652493289,0.7758028852046871,0.01846385976748923,2.705707288715516,-1.0947241215618744,3
-1.266049600398344,-0.02365611957768543,0.16249158001983482,-0.21858150638452614,-0.7199633606524607,-1.4170240026607193,1.246424794724974,5
-1.1582264127579627,-0.5083180816570916,-0.23154111979731676,0.6192683284852112,1.3822279274353644,-0.19940861312288902,-0.8451516747159175,4
-0.6550515371028498,-1.5584189994958049,-0.3628853530697006,0.39969669358930204,1.2572921549707106,0.1944543433360691,-1.0154827888779543,4
1.4654711531579827,-1.2353110247762007,2.001310845833209,-0.6852157721522364,1.1255027284531274,1.1295481596244714,1.434682077798709,6
1.5373532782515702,-1.2353110247762007,2.658032012195128,-1.041646379644192,1.0754381388434844,-0.16366389481556137,1.9226518470559062,6
0.7107088396753135,-0.6698720690168936,2.1326550791055925,-0.33367209775088635,0.9620847678896325,0.638981482185153,1.892015727462286,6
-0.40346409927529336,1.2687757793007308,0.16249158001983482,-0.5765642669623183,-1.1171359137785317,0.5576116370828864,0.8538614471368348,5
-0.4753462243688809,1.2687757793007308,0.031147346747450965,-1.2879675154608485,-1.8263179730434402,-0.46108443709725416,-0.6401182214391223,1
-1.266049600398344,1.4303297666605328,-0.23154111979731676,-2.095607607109778,-1.8473849377943001,-0.8380663592654674,-0.5954940078687169,1
-0.6550515371028498,-0.10443311325758645,-0.3628853530697006,1.786375255946561,0.46926692737038395,1.0271648282062469,-0.6835113611437348,0
-0.4753462243688809,1.2687757793007308,-0.7569180528868522,0.6962751856013566,-0.13742639785064648,-0.06805063311906002,0.21954600299174346,5
-0.04405347380735568,1.3495527729806318,0.16249158001983482,-0.03195685510368318,0.05083530489657118,0.8240561271858536,-0.5603971895156229,0
1.6451764658919517,-0.10443311325758645,-0.23154111979731676,-0.9344433685714354,-0.022669261948786087,0.3962671050846648,0.0529393992557963,2
-0.9066389749304061,-0.18521010693748746,-1.01960651943162,0.9145385529429195,-0.14699785484933123,1.9755779438628527,-0.9306162058457845,3
-0.11593559890094322,-0.5083180816570916,0.031147346747450965,0.8437151639758418,1.3522500506831985,0.1178195045409914,-0.7614848277635902,4
2.076469216453477,-0.2659871006173885,2.001310845833209,-1.2138324716943605,1.0258933674483077,-1.4257887576556414,2.488526978715704,6
-0.04405347380735568,-1.5584189994958049,-1.01960651943162,0.6999845417592694,1.1283803083449913,0.41440751889018596,-0.703496108265667,4
-0.22375878654132453,0.21867486146201762,-0.6255738196144683,-0.5314208737909498,-1.8173153817444747,-0.6828733228028813,-0.2817667169120419,1
0.9982373400496637,0.1378978677821166,2.001310845833209,-0.5656300937666842,1.0923510984209237,-0.07993937938570717,1.7423075406083197,6
0.96229627750287,0.21867486146201762,2.3953435456503605,-0.8454182267033634,0.9941910674640897,-0.40946180562404405,1.6232777357218895,6
-0.7269336621964373,-0.9122030500565966,-0.10019688652493289,0.829651792513848,1.4241330147484796,0.4987581373417611,-0.777519747636704,4
-0.7628747247432311,0.7033368235414237,0.2938358132922187,-1.6898767208972596,-1.9934656402109567,-0.804064988975131,0.5840222737235536,1
-0.40346409927529336,-0.18521010693748746,-0.8882622861592361,0.43319754878087224,-0.2605134817919713,1.7699602731320565,-1.1247820696601134,3
-0.4753462243688809,0.29945185514191863,-0.7569180528868522,0.1344854107596654,0.16831099065052801,0.623195049361572,-0.6341256841881173,0
-0.15187666144773698,0.3802288488218197,-0.23154111979731676,1.9146495753344779,-1.00435073931157,-0.8123007297335147,0.9448295344101301,5
0.96229627750287,0.1378978677821166,2.1326550791055925,-0.11431735838472627,0.9736898077646109,-0.9786969261410499,1.7257329387234073,6
-0.8347568498368186,1.3495527729806318,-0.6255738196144683,-1.381742599500194,-1.2204541957513055,-0.7966759907212552,1.3810557027262267,5
-0.9785211000239937,1.2687757793007308,-0.23154111979731676,-0.325106790446375,-1.863117707659517,-0.6043909409378604,-0.6969704994426063,1
-0.5831694120092622,-0.9929800437364976,-0.7569180528868522,0.8890322077318374,0.9494412503153414,0.256207743046712,-0.8426395073890468,4
-0.5472283494624685,1.1879987856208298,0.16249158001983482,0.5899535585523212,0.015855397332316685,0.7870561338723291,-0.4750703787349796,0
-0.008112411260561904,0.6225598298615227,-0.8882622861592361,-2.0542388332007584,-1.7099904038805982,-0.4969848823540137,0.5170516393456713,1
0.96229627750287,-1.7199729868556068,-0.10019688652493289,-0.5477652927985703,0.14922113274232124,-0.029607281370339744,0.037915159432255256,2
0.027828651286231867,1.4303297666605328,-0.6255738196144683,0.6474170259955732,0.043430907274799015,0.18774847643733608,-0.49839292245083733,0
-1.1222853502111687,0.7841138172213248,-0.23154111979731676,0.9456843879914977,-1.2384613440427599,-0.7075429233010545,0.7703870336579433,5
-0.2596998490881183,0.3802288488218197,0.16249158001983482,-1.262270262899894,-0.5327383886921505,-1.8810020472134226,0.2455077976279153,5
1.3576479655176015,-1.3160880184561017,2.001310845833209,0.1447009028173186,1.1315886991086859,1.1558121320936736,2.1517969969900506,6
-1.266049600398344,-0.9122030500565966,-0.23154111979731676,0.5609131102445029,1.3295625351128844,0.07368256299487065,-0.9580387548822196,4
-1.1941674753047564,-0.02365611957768543,-0.6255738196144683,-1.642073093892806,-1.7057264247323147,-0.7294538969217145,-0.45648869832004885,1
-0.22375878654132453,0.7841138172213248,-0.7569180528868522,-1.5330351353706146,-1.8511794584234247,-0.5347231536563126,0.2853479962599562,1
-0.7269336621964373,1.2687757793007308,-1.01960651943162,2.236004104147927,-0.19554435517606783,0.9151456074495865,0.43350399159785363,5
0.7466499022221073,0.21867486146201762,-0.7569180528868522,-0.5405358173987875,-0.0414699279220273,0.06077001217920322,-0.018953836937635533,2
-0.4753462243688809,0.46100584250172066,0.16249158001983482,0.6194749515045515,0.3172137039852464,0.9562410409346007,-0.6666835628803313,0
-0.43940516182208716,-0.8314260563766956,-0.8882622861592361,0.7023541683335146,1.184232811035187,0.25397505431533374,-0.9147076105015636,4
0.7107088396753135,-1.4776420058159037,-0.7569180528868522,-1.6188899319342602,0.19637691348138478,0.060804220829722165,-0.45237226867963576,2
2.040528153906683,-1.6391959931757059,2.920720478739896,-0.7838114761281367,1.0363689934194762,0.5338836980138782,2.604288140698895,6
-0.4753462243688809,0.3802288488218197,-0.6255738196144683,1.6447669396417568,0.3318403494110603,-1.1694786800560986,0.034106448467414945,5
1.0341784025964575,-0.8314260563766956,2.3953435456503605,-0.474156446649687,0.9614042518464467,-1.428199533795001,2.3774047030153382,6
0.6747677771285198,-0.10443311325758645,-0.49422958634208447,1.3020598339001348,0.11412066438971323,0.9343473253928086,-0.5651732166940425,0
1.3576479655176015,0.1378978677821166,-1.01960651943162,-0.17424883043244946,0.3670531387499053,0.11594652695856611,-0.656985172761308,2
-0.6191104745560561,0.21867486146201762,-0.49422958634208447,-0.8371009919757726,-1.6798382129158953,-0.5729758071464541,0.35325373359485207,1
1.4654711531579827,-0.2659871006173885,2.5266877789227444,-0.4665922049108938,0.997139201644659,-1.2594947911059309,1.9316841680356636,6
-0.6909925996496435,-0.42754108797719054,-1.01960651943162,0.7805620586054384,1.3857498506057588,0.26918716446321217,-0.8784598631007328,4
0.7466499022221073,-1.2353110247762007,-0.7569180528868522,-0.14515264619267268,0.2452832558379026,-0.40002312005282425,-0.44825810713865005,2
1.3935890280643952,-0.42754108797719054,-0.8882622861592361,-0.10220456697546824,0.3995505603341212,0.1746104678469934,-0.14846334899817412,2
-0.22375878654132453,-1.7199729868556068,-0.23154111979731676,0.578962577453412,1.0753428212968779,0.2745368481680154,-0.728624365146157,4
-0.5472283494624685,0.5417828361816217,-0.3628853530697006,-2.1961576529027886,-1.8575135993161687,-0.9283888605274437,-0.16806929577839191,1
1.7889407160791266,-1.1545340310962997,2.658032012195128,-1.079525284070439,1.043233418271759,0.0898328776613139,1.4653329558019272,6
-0.40346409927529336,0.5417828361816217,-0.7569180528868522,0.9255554937234904,0.3704634725876892,0.8622238007511513,-0.6030404889411551,0
-1.2301085378515502,-0.6698720690168936,0.16249158001983482,0.6208398910476087,1.1677130354437861,0.38283130019247763,-0.8757073431677086,4
-1.1941674753047564,-1.3160880184561017,-0.7569180528868522,1.1855678186990524,-0.9146762050019872,2.155928496007857,-0.7953067314228573,3
0.3512982142073758,1.4303297666605328,-0.7569180528868522,0.2841776490983236,0.15467281594773166,0.1283583470739938,-0.4912292445427393,0
-0.15187666144773698,0.9456678045811268,-0.3628853530697006,-1.916649161988698,-1.7323186632206802,-0.5603674705729881,-0.37020473078642496,1
1.0701194651432513,-0.7506490626967945,-0.7569180528868522,-0.26115123233901927,0.4909660160692336,0.18945882648619508,-0.03177214090113883,2
-0.22375878654132453,0.29945185514191863,-0.10019688652493289,-1.785023176307563,-2.000146177866049,-0.7937448309121454,-0.08469201452141877,1
0.13565183892661317,1.672660747700236,-0.23154111979731676,1.4983449745022106,0.056485816762521936,0.9288542649208027,-0.6732764665347244,0
-0.8706979123836124,1.1072217919409288,-0.3628853530697006,-0.2191132699227296,-0.9528925830998479,-0.820052152734798,0.23198001536960383,5
-1.0144621625707875,0.3802288488218197,-0.49422958634208447,-1.4188990500632324,-1.7147811145359897,-0.7728760481246594,-0.572121826818116,1
-0.7988157872900249,-1.6391959931757059,0.031147346747450965,-0.39151040440772794,-0.3026522721429985,0.813893574717382,-1.0795566305853077,3
1.0341784025964575,-0.42754108797719054,0.031147346747450965,-0.7862921317478817,0.6071909187371831,0.39393231173846693,0.005494487871899044,2
-1.266049600398344,0.9456678045811268,-0.3628853530697006,-1.4819943939362452,-1.287371411398036,-0.29843936034663293,0.7443887575428143,5
-1.1582264127579627,0.29945185514191863,-0.6255738196144683,1.186423931382612,-0.671937244320552,-2.6538606745247653,-0.8054190821233981,3
0.027828651286231867,1.753437741380137,-0.23154111979731676,-0.1327633870235393,0.012273050058580875,0.1695890949350102,-0.5361187373805777,0
-1.1582264127579627,-0.18521010693748746,-0.3628853530697006,0.5545841718610665,0.9846065379361727,0.6307492563768103,-1.0225116496162212,4
-0.7988157872900249,1.4303297666605328,-1.01960651943162,-0.19743139392848125,-1.8036674119393767,-0.719276916051712,0.6095238627405297,1
-1.0504032251175812,-1.2353110247762007,-0.49422958634208447,0.23125431119909956,-0.8723423429245485,-1.306378174301538,-0.9415635002690133,3
1.2857658404240138,-0.5890950753369926,2.5266877789227444,-0.18533124915015567,1.1612936905071432,-1.2304240434603573,1.3747009000997334,6
-0.5831694120092622,0.8648908109012258,-0.10019688652493289,-1.2460646236226363,-1.7739566011538628,-0.8104311713869649,-0.024760485221825165,1
1.7889407160791266,0.057120874102215585,0.16249158001983482,-1.5072669507526153,0.6046281434237,-0.2605675311251183,-0.3625136856581785,2
-0.07999453635414945,0.46100584250172066,0.2938358132922187,1.5221415583456825,0.3652884874378507,1.0581650757044645,-0.6499485247907324,0
-0.5472283494624685,0.21867486146201762,-0.49422958634208447,0.7151106138494362,1.1235092182698119,0.21573214228725593,-0.9443892875133103,4
1.752999653532333,0.29945185514191863,-0.49422958634208447,-0.1342218511315968,0.3133694051705368,-0.5102346596353174,-0.42731355745087984,2
-0.8347568498368186,-0.02365611957768543,-0.7569180528868522,0.4688470115444512,-0.7007622809067224,-0.4665313684320279,-0.5546856881842862,3
-0.3315819741817058,-0.2659871006173885,-0.8882622861592361,0.6440174015909105,1.2250274302219266,0.037924395828867245,-0.8747555962653533,4
-0.40346409927529336,-1.6391959931757059,0.2938358132922187,0.5438583798054185,1.3500347865334845,0.7285654498811648,-0.8744385625278658,4
1.106060527690045,-0.18521010693748746,-0.8882622861592361,-0.6994345465725992,0.17039501758870357,-0.676970856182856,-0.28039421771023076,2
-1.409813850585519,0.7841138172213248,0.031147346747450965,-1.372524674304329,-0.1519325639947975,-1.6405782740611317,1.0141551908066653,5
0.27941608911378824,0.3802288488218197,-0.23154111979731676,0.9822597314532078,0.0751725921499212,0.217397044398644,-0.6158338050089383,0
-0.4753462243688809,1.1879987856208298,0.031147346747450965,-0.5152504407700245,-0.6496079558989193,0.707507389274066,0.6761920490002692,5
2.1124102790002706,-1.4776420058159037,-0.23154111979731676,-0.640309587161375,0.5472571134117162,-0.06342528368174778,-0.584016484879377,2
-1.086344287664375,1.834214735060038,-0.6255738196144683,-1.0390524063530693,-0.22144941123191475,-0.8044367550179263,1.1877641286424843,5
-0.15187666144773698,0.8648908109012258,0.2938358132922187,2.224518893852092,-1.1243172137651265,0.0033616039106333494,0.4514806757400365,5
0.8185320273156949,-1.0737570374163987,-0.7569180528868522,-1.4282654772651042,0.25522881996718005,0.3998882316659595,-0.5295760703702791,2
2.1483513415470643,-0.6698720690168936,-0.8882622861592361,-0.01868702520603982,0.33870877619419093,-0.8806302394979808,-0.4811436110045831,2
-0.22375878654132453,-0.7506490626967945,-0.49422958634208447,0.33091368035814067,1.2074578694269846,0.1568430908425687,-0.8049385504591962,4
-0.18781772399453076,1.2687757793007308,-0.23154111979731676,1.8045929875774698,0.19886078793504866,1.350850204384643,-0.5972434923567331,0
1.7170585909855391,-1.4776420058159037,-1.01960651943162,-0.15823203567273544,0.2767470829745372,0.041091298612642164,-0.6633766966511275,2
-0.6550515371028498,-1.0737570374163987,0.16249158001983482,-0.08309031657652308,-0.3286489545886528,-1.925611894129603,-0.910408593855443,3
-0.22375878654132453,0.21867486146201762,0.031147346747450965,0.6045828387983856,1.1026148232023196,0.5305446492281167,-0.7544592315485431,4
-0.2596998490881183,1.672660747700236,-0.23154111979731676,0.9921148701591543,0.26281754854479156,0.6090007718096448,-0.5246230209417232,0
-0.8706979123836124,1.3495527729806318,-0.49422958634208447,-1.619519856477822,-1.206414821761239,-1.762242403689097,0.8641928022077623,5
-0.22375878654132453,1.914991728739939,-0.49422958634208447,1.2471653051622453,0.14015931753795008,0.10839803631920623,-0.5270942660801327,0
1.2138837153304263,-0.6698720690168936,-0.7569180528868522,-0.9146995334153385,0.0077132945693368414,0.016144345951364422,-0.5614285851461236,2
0.7107088396753135,-0.9929800437364976,0.031147346747450965,-0.22129847358709262,0.47329779785995596,-0.7048039269918638,-0.447590581862576,2
-1.1941674753047564,1.4303297666605328,-0.7569180528868522,-0.7303589351457153,0.11675403784345458,-0.7609699389008546,-0.14416985330378007,5
-0.5831694120092622,0.5417828361816217,-0.49422958634208447,-1.4153218138220627,-0.19770305606568336,-1.7647912576964657,1.3388713860499233,5
1.7170585909855391,-1.7199729868556068,2.2639993123779765,-0.4877066792530411,1.118775293468815,-0.5710563501536755,2.804656362332665,6
1.6451764658919517,-1.5584189994958049,-0.8882622861592361,-1.1590081033695423,-0.043064370861507204,-0.8688102404407756,-0.5857994924953334,2
-0.43940516182208716,0.7033368235414237,0.031147346747450965,0.5661636849423872,0.08450343996776183,1.0084759111306434,-0.4852408118180966,0
-0.3315819741817058,1.2687757793007308,-0.7569180528868522,0.6330115992280492,-0.5073236830838798,-0.5923378575197094,-0.15000289681483003,5
-0.2596998490881183,1.914991728739939,-0.10019688652493289,0.606323319049556,0.26700914832180483,0.18246837693181808,-0.548262992174961,0
1.3576479655176015,0.1378978677821166,2.789376245467512,0.2184702706424124,0.9900445346906109,-1.3298968923842156,2.700645646907671,6
-0.3675230367284996,1.511106760340434,0.2938358132922187,0.9927382620349774,-0.846684880362637,0.0319018445859599,0.6523762744460309,5
0.9263552149560761,-0.2659871006173885,2.3953435456503605,-0.15971433524935483,0.9727442991705887,1.3890303635575332,2.284849090134926,6
-0.5831694120092622,-0.2659871006173885,-0.7569180528868522,0.6906015746318664,1.3805050881023373,0.00662864000468512,-0.7366290696001331,4
2.0045870913598893,-0.18521010693748746,-0.10019688652493289,-0.02241179012956648,0.05808732170860539,0.5555464318516866,-0.34939551178899264,2
-0.7269336621964373,-0.9122030500565966,-0.8882622861592361,0.9065603351727091,-0.2620466421862971,-1.8211644551383883,-0.9218831721351017,3
-0.07999453635414945,-0.02365611957768543,0.2938358132922187,-0.013865335490338861,-0.7021429303665937,1.4931666602300446,-0.5884558397986256,3
-0.8347568498368186,1.672660747700236,0.16249158001983482,-1.1036877411506403,-1.9630419547494078,-0.8617374044081827,0.04184191039120578,1
-0.4753462243688809,0.5417828361816217,-0.49422958634208447,-1.0676097288069462,-1.8554230327768453,-0.8681064338073622,0.40821894666057296,1
-0.15187666144773698,0.057120874102215585,-0.8882622861592361,0.6159753312479209,-0.14173832056900323,1.9123634348120124,-0.746179470475507,3
-1.0504032251175812,0.3802288488218197,-0.23154111979731676,-1.5741788786055977,-1.767967655872237,-0.8987567370745854,0.4407514317031128,1
1.9327049662663016,-0.18521010693748746,-0.7569180528868522,-0.528953327350088,0.07761876427769884,-0.5530175634103749,0.01608164678686418,2
1.9327049662663016,-1.3968650121360027,-0.6255738196144683,-0.4193746568501947,-0.1252668245840322,-0.5311811613080336,-0.051967691373964175,2
-0.9425800374772,0.057120874102215585,-1.01960651943162,0.892541938278269,1.0978199614254711,0.21248242638445758,-1.002461904106048,4
-1.1582264127579627,0.21867486146201762,-0.6255738196144683,0.8113283522349574,-1.1628056635797306,-0.20155652048540984,1.2373809134710048,5
